"day","machine","Well.ID","line","pipettor","note","file","mateA","mateB","genotype","RDH","n_bott","growth","Init_OD","OD_at_maxslope","time_at_maxslope","control","ploidy","plate","row","col"
7,2,"41","17","linnea","","day7.csv","17",NA,"haploid","del",100,0.229712363769563,0.308666666666667,0.698,10,FALSE,"haploid","1",1,4
7,2,"42","133x133","linnea","","day7.csv","133","133","homozygote","wt",0,0.203370558968241,0.301166666666667,0.661,13.5,TRUE,"diploid","1",2,4
7,2,"43","40x40","linnea","","day7.csv","40","40","homozygote","del",100,0.227658148235776,0.3005,0.699,12,FALSE,"diploid","1",3,4
7,2,"44","16x16","linnea","","day7.csv","16","16","homozygote","del",100,0.206016864973124,0.304666666666667,0.708,11,FALSE,"diploid","1",4,4
7,2,"45","118x118","linnea","","day7.csv","118","118","homozygote","wt",0,0.23730478796169,0.3065,0.756,10,TRUE,"diploid","1",5,4
7,2,"46","20x20","linnea","","day7.csv","20","20","homozygote","wt",0,0.194282863891226,0.301666666666667,0.699,14.5,TRUE,"diploid","1",6,4
7,2,"47","121x67","linnea","","day7.csv","121","67","heterozygote","wt",87,0.195405949227068,0.304333333333333,0.647,13.5,FALSE,"diploid","1",7,4
7,2,"48","17x17","linnea","","day7.csv","17","17","homozygote","del",100,0.214254847538675,0.303166666666667,0.67,15,FALSE,"diploid","1",8,4
7,2,"49","115x20","linnea","","day7.csv","115","20","heterozygote","wt",0,0.239769543239343,0.299166666666667,0.673,10,TRUE,"diploid","1",9,4
7,2,"50","10x96","linnea","","day7.csv","10","96","heterozygote","del",100,0.227591876511557,0.301,0.76,13,FALSE,"diploid","1",10,4
7,2,"51","2x93","linnea","","day7.csv","2","93","heterozygote","wt",100,0.178613580809062,0.3065,0.686,13.5,FALSE,"diploid","1",1,5
7,2,"52","104x104","linnea","","day7.csv","104","104","homozygote","wt",100,0.194170871195554,0.304833333333333,0.676,13,FALSE,"diploid","1",2,5
7,2,"53","114","linnea","","day7.csv","114",NA,"haploid","wt",87,0.243180938230836,0.308,0.724,10.5,FALSE,"haploid","1",3,5
7,2,"54","31x46","linnea","","day7.csv","31","46","heterozygote","del",100,0.237836071462216,0.305,0.732,10.5,FALSE,"diploid","1",4,5
7,2,"55","66x66","linnea","","day7.csv","66","66","homozygote","wt",100,0.208051767575101,0.2985,0.722,14.5,FALSE,"diploid","1",5,5
7,2,"56","23x20","linnea","","day7.csv","23","20","heterozygote","wt",0,0.179697835134274,0.300666666666667,0.661,15.5,TRUE,"diploid","1",6,5
7,2,"57","73x73","linnea","","day7.csv","73","73","homozygote","del",100,0.144938079391088,0.298666666666667,0.717,17.5,FALSE,"diploid","1",7,5
7,2,"58","53x53","linnea","","day7.csv","53","53","homozygote","del",100,0.245321496325501,0.3,0.765,13,FALSE,"diploid","1",8,5
7,2,"59","16","linnea","","day7.csv","16",NA,"haploid","del",100,0.263878838741016,0.307,0.728,10.5,FALSE,"haploid","1",9,5
7,2,"60","blank","linnea","","day7.csv","blank",NA,"haploid",NA,NA,0.000381533382665111,0.288333333333333,0.284,16.5,NA,"haploid","1",10,5
7,2,"61","113x113","linnea","","day7.csv","113","113","homozygote","wt",87,0.183099094530625,0.305666666666667,0.723,13.5,FALSE,"diploid","1",1,6
7,2,"62","81x81","linnea","","day7.csv","81","81","homozygote","wt",100,0.189758401861195,0.306333333333333,0.707,14,FALSE,"diploid","1",2,6
7,2,"63","56x56","linnea","","day7.csv","56","56","homozygote","wt",100,0.196158726581408,0.305833333333333,0.711,14.5,FALSE,"diploid","1",3,6
7,2,"64","57x57","linnea","","day7.csv","57","57","homozygote","del",100,0.195885586914968,0.3,0.722,15,FALSE,"diploid","1",4,6
7,2,"65","136x20","linnea","","day7.csv","136","20","heterozygote","wt",0,0.194125597688388,0.304,0.658,13.5,TRUE,"diploid","1",5,6
7,2,"66","50x50","linnea","","day7.csv","50","50","homozygote","del",100,0.177159609809907,0.303166666666667,0.635,15,FALSE,"diploid","1",6,6
7,2,"67","76x76","linnea","","day7.csv","76","76","homozygote","del",100,0.234767270118619,0.2965,0.747,11.5,FALSE,"diploid","1",7,6
7,2,"68","91","linnea","","day7.csv","91",NA,"haploid","wt",0,0.244740401375565,0.310833333333333,0.758,10,TRUE,"haploid","1",8,6
7,2,"69","118x93","linnea","","day7.csv","118","93","heterozygote","wt",0,0.239441409949359,0.298666666666667,0.661,10,TRUE,"diploid","1",9,6
7,2,"70","26x46","linnea","","day7.csv","26","46","heterozygote","del",100,0.240356138173081,0.3005,0.687,10.5,FALSE,"diploid","1",10,6
7,2,"71","50x50","linnea","","day7.csv","50","50","homozygote","del",100,0.166580536298255,0.304833333333333,0.755,16,FALSE,"diploid","1",1,7
7,2,"72","8","linnea","","day7.csv","8",NA,"haploid","wt",100,0.187489363592808,0.304833333333333,0.712,14,FALSE,"haploid","1",2,7
7,2,"73","117","linnea","","day7.csv","117",NA,"haploid","del",0,0.190043244185922,0.302,0.695,14,TRUE,"haploid","1",3,7
7,2,"74","blank","linnea","","day7.csv","blank",NA,"haploid",NA,NA,0.00261395768363926,0.2895,0.29,17.5,NA,"haploid","1",4,7
7,2,"75","113x113","linnea","","day7.csv","113","113","homozygote","wt",87,0.195639123160007,0.305333333333333,0.685,13,FALSE,"diploid","1",5,7
7,2,"76","71x71","linnea","","day7.csv","71","71","homozygote","del",0,0.232494136717665,0.297333333333333,0.667,10.5,TRUE,"diploid","1",6,7
7,2,"77","18","linnea","","day7.csv","18",NA,"haploid","wt",100,0.263012367615612,0.302333333333333,0.784,10.5,FALSE,"haploid","1",7,7
7,2,"78","60x60","linnea","","day7.csv","60","60","homozygote","del",100,0.234760312295412,0.296833333333333,0.716,10.5,FALSE,"diploid","1",8,7
7,2,"79","65x65","linnea","","day7.csv","65","65","homozygote","wt",100,0.226608604220191,0.299166666666667,0.686,13.5,FALSE,"diploid","1",9,7
7,2,"80","57x96","linnea","","day7.csv","57","96","heterozygote","del",100,0.219826079880803,0.298,0.664,14.5,FALSE,"diploid","1",10,7
7,2,"81","44x44","linnea","","day7.csv","44","44","homozygote","wt",0,0.224552032745962,0.306833333333333,0.694,10.5,TRUE,"diploid","1",1,8
7,2,"82","46x96","linnea","","day7.csv","46","96","heterozygote","del",0,0.225530614508806,0.307833333333333,0.706,10,TRUE,"diploid","1",2,8
7,2,"83","65x65","linnea","","day7.csv","65","65","homozygote","wt",100,0.201437510854996,0.302666666666667,0.548,12.5,FALSE,"diploid","1",3,8
7,2,"84","136","linnea","","day7.csv","136",NA,"haploid","wt",0,0.238065954641375,0.302,0.705,10.5,TRUE,"haploid","1",4,8
7,2,"85","118","linnea","","day7.csv","118",NA,"haploid","wt",0,0.243652706091724,0.307,0.704,10.5,TRUE,"haploid","1",5,8
7,2,"86","115x115","linnea","","day7.csv","115","115","homozygote","wt",0,0.185382151174362,0.300166666666667,0.745,14.5,TRUE,"diploid","1",6,8
7,2,"87","15x15","linnea","","day7.csv","15","15","homozygote","wt",100,0.232324569485187,0.295833333333333,0.629,12,FALSE,"diploid","1",7,8
7,2,"88","106x96","linnea","","day7.csv","106","96","heterozygote","del",100,0.160383904129757,0.304333333333333,0.73,13.5,FALSE,"diploid","1",8,8
7,2,"89","89","linnea","","day7.csv","89",NA,"haploid","del",100,0.206405157429645,0.3025,0.655,13.5,FALSE,"haploid","1",9,8
7,2,"90","70x70","linnea","","day7.csv","70","70","homozygote","del",0,0.161758242442356,0.2995,0.677,17.5,TRUE,"diploid","1",10,8
7,2,"91","102x102","linnea","","day7.csv","102","102","homozygote","wt",100,0.181544642860465,0.304666666666667,0.688,13.5,FALSE,"diploid","1",1,9
7,2,"92","128x128","linnea","","day7.csv","128","128","homozygote","del",53,0.226997186328348,0.311666666666667,0.712,9,FALSE,"diploid","1",2,9
7,2,"93","111x111","linnea","","day7.csv","111","111","homozygote","wt",87,0.189461531324708,0.308833333333333,0.742,13.5,FALSE,"diploid","1",3,9
7,2,"94","87x87","linnea","","day7.csv","87","87","homozygote","del",100,0.22702387867668,0.3065,0.713,10.5,FALSE,"diploid","1",4,9
7,2,"95","15x67","linnea","","day7.csv","15","67","heterozygote","wt",100,0.225560170796779,0.3075,0.754,10.5,FALSE,"diploid","1",5,9
7,2,"96","119x93","linnea","","day7.csv","119","93","heterozygote","wt",0,0.209651332958027,0.302,0.651,13.5,TRUE,"diploid","1",6,9
7,2,"97","107","linnea","","day7.csv","107",NA,"haploid","del",100,0.239151158443196,0.303166666666667,0.783,12,FALSE,"haploid","1",7,9
7,2,"98","58","linnea","","day7.csv","58",NA,"haploid","wt",100,0.184715940423907,0.303,0.718,16,FALSE,"haploid","1",8,9
7,2,"99","87","linnea","","day7.csv","87",NA,"haploid","del",100,0.244553456416052,0.301333333333333,0.715,10.5,FALSE,"haploid","1",9,9
7,2,"100","31x31","linnea","","day7.csv","31","31","homozygote","del",100,0.239470386587115,0.2965,0.671,10.5,FALSE,"diploid","1",10,9
7,2,"1","10","linnea","","day7.csv","10",NA,"haploid","del",100,0.1687684999363,0.303,0.729,15,FALSE,"haploid","2",1,10
7,2,"2","75x20","linnea","","day7.csv","75","20","heterozygote","wt",100,0.188936209957746,0.301333333333333,0.716,14.5,FALSE,"diploid","2",2,10
7,2,"3","83x46","linnea","","day7.csv","83","46","heterozygote","del",100,0.238289561579896,0.301666666666667,0.673,10,FALSE,"diploid","2",3,10
7,2,"4","134x135","linnea","","day7.csv","134","135","heterozygote","del",0,0.234894923167861,0.302666666666667,0.647,11.5,TRUE,"diploid","2",4,10
7,2,"5","63x63","linnea","","day7.csv","63","63","homozygote","del",100,0.197906427823469,0.302833333333333,0.743,14.5,FALSE,"diploid","2",5,10
7,2,"6","124x20","linnea","","day7.csv","124","20","heterozygote","wt",87,0.191817944025785,0.3035,0.674,13.5,FALSE,"diploid","2",6,10
7,2,"7","38x46","linnea","","day7.csv","38","46","heterozygote","del",100,0.196292548765298,0.301166666666667,0.695,15,FALSE,"diploid","2",7,10
7,2,"8","62x67","linnea","","day7.csv","62","67","heterozygote","wt",100,0.195153321347341,0.298666666666667,0.705,15,FALSE,"diploid","2",8,10
7,2,"9","110x110","linnea","","day7.csv","110","110","homozygote","wt",87,0.19591066414415,0.2985,0.665,13.5,FALSE,"diploid","2",9,10
7,2,"10","93","linnea","","day7.csv","93",NA,"haploid","wt",0,0.195044099723929,0.302,0.669,13.5,TRUE,"haploid","2",10,10
7,2,"11","133","linnea","","day7.csv","133",NA,"haploid","wt",0,0.189137851133725,0.300666666666667,0.667,13.5,TRUE,"haploid","2",1,1
7,2,"12","118x118","linnea","","day7.csv","118","118","homozygote","wt",0,0.235323705968793,0.306,0.74,10,TRUE,"diploid","2",2,1
7,2,"13","24","linnea","","day7.csv","24",NA,"haploid","del",0,0.24027417519501,0.3085,0.744,10,TRUE,"haploid","2",3,1
7,2,"14","112x112","linnea","","day7.csv","112","112","homozygote","wt",87,0.201521446474562,0.302666666666667,0.718,14,FALSE,"diploid","2",4,1
7,2,"15","14x14","linnea","","day7.csv","14","14","homozygote","del",100,0.237321666812784,0.300333333333333,0.728,10.5,FALSE,"diploid","2",5,1
7,2,"16","102x67","linnea","","day7.csv","102","67","heterozygote","wt",100,0.187289532646573,0.298833333333333,0.711,14,FALSE,"diploid","2",6,1
7,2,"17","8x93","linnea","","day7.csv","8","93","heterozygote","wt",100,0.196324065421249,0.302333333333333,0.737,14.5,FALSE,"diploid","2",7,1
7,2,"18","56","linnea","","day7.csv","56",NA,"haploid","wt",100,0.201874263927593,0.312,0.677,13,FALSE,"haploid","2",8,1
7,2,"19","2x93","linnea","","day7.csv","2","93","heterozygote","wt",100,0.190265821059521,0.301166666666667,0.671,13.5,FALSE,"diploid","2",9,1
7,2,"20","22x22","linnea","","day7.csv","22","22","homozygote","del",0,0.203604006088209,0.297333333333333,0.727,13.5,TRUE,"diploid","2",10,1
7,2,"21","92x20","linnea","","day7.csv","92","20","heterozygote","wt",0,0.184971527886213,0.301666666666667,0.74,15,TRUE,"diploid","2",1,2
7,2,"22","73","linnea","","day7.csv","73",NA,"haploid","del",100,0.185516355524773,0.3045,0.726,13.5,FALSE,"haploid","2",2,2
7,2,"23","36x20","linnea","","day7.csv","36","20","heterozygote","wt",100,0.1936477043607,0.302666666666667,0.739,14.5,FALSE,"diploid","2",3,2
7,2,"24","130x130","linnea","","day7.csv","130","130","homozygote","del",88,0.199279304854971,0.3055,0.802,14.5,FALSE,"diploid","2",4,2
7,2,"25","76","linnea","","day7.csv","76",NA,"haploid","del",100,0.200087514859448,0.3055,0.792,14.5,FALSE,"haploid","2",5,2
7,2,"26","114x93","linnea","","day7.csv","114","93","heterozygote","wt",87,0.242265625630123,0.299166666666667,0.702,10,FALSE,"diploid","2",6,2
7,2,"27","118","linnea","","day7.csv","118",NA,"haploid","wt",0,0.241816852936116,0.303833333333333,0.727,11,TRUE,"haploid","2",7,2
7,2,"28","119x119","linnea","","day7.csv","119","119","homozygote","wt",0,0.233282335765361,0.297166666666667,0.736,11.5,TRUE,"diploid","2",8,2
7,2,"29","134","linnea","","day7.csv","134",NA,"haploid","del",0,0.19743218448165,0.305,0.695,14,TRUE,"haploid","2",9,2
7,2,"30","92x92","linnea","","day7.csv","92","92","homozygote","wt",0,0.167766032690975,0.2975,0.641,15,TRUE,"diploid","2",10,2
7,2,"31","6x6","linnea","","day7.csv","6","6","homozygote","del",100,0.18828047720354,0.300666666666667,0.697,14,FALSE,"diploid","2",1,3
7,2,"32","63x63","linnea","","day7.csv","63","63","homozygote","del",100,0.193053601896254,0.300333333333333,0.733,14.5,FALSE,"diploid","2",2,3
7,2,"33","117","linnea","","day7.csv","117",NA,"haploid","del",0,0.196679074057626,0.308,0.661,13.5,TRUE,"haploid","2",3,3
7,2,"34","53","linnea","","day7.csv","53",NA,"haploid","del",100,0.220374385820343,0.306333333333333,0.713,11,FALSE,"haploid","2",4,3
7,2,"35","3x135","linnea","","day7.csv","3","135","heterozygote","del",100,0.225456968949711,0.300166666666667,0.674,11.5,FALSE,"diploid","2",5,3
7,2,"36","134x135","linnea","","day7.csv","134","135","heterozygote","del",0,0.230893020938816,0.303,0.661,11.5,TRUE,"diploid","2",6,3
7,2,"37","128","linnea","","day7.csv","128",NA,"haploid","del",53,0.242644032288908,0.305166666666667,0.749,11,FALSE,"haploid","2",7,3
7,2,"38","135","linnea","","day7.csv","135",NA,"haploid","del",0,0.203464922488017,0.302,0.641,13.5,TRUE,"haploid","2",8,3
7,2,"39","72","linnea","","day7.csv","72",NA,"haploid","del",0,0.199289876226527,0.305833333333333,0.705,13.5,TRUE,"haploid","2",9,3
7,2,"40","59x59","linnea","","day7.csv","59","59","homozygote","wt",100,0.235941197654355,0.297,0.698,10.5,FALSE,"diploid","2",10,3
7,2,"41","40","linnea","","day7.csv","40",NA,"haploid","del",100,0.18433040919752,0.3045,0.698,13.5,FALSE,"haploid","2",1,4
7,2,"42","37x135","linnea","","day7.csv","37","135","heterozygote","del",100,0.225121070890344,0.305166666666667,0.755,12,FALSE,"diploid","2",2,4
7,2,"43","102x67","linnea","","day7.csv","102","67","heterozygote","wt",100,0.187147467498039,0.304666666666667,0.712,13.5,FALSE,"diploid","2",3,4
7,2,"44","51x51","linnea","","day7.csv","51","51","homozygote","wt",100,0.196330689442026,0.304,0.715,14.5,FALSE,"diploid","2",4,4
7,2,"45","9x46","linnea","","day7.csv","9","46","heterozygote","del",100,0.240242723031914,0.2985,0.699,10.5,FALSE,"diploid","2",5,4
7,2,"46","104","linnea","","day7.csv","104",NA,"haploid","wt",100,0.247052595181429,0.306166666666667,0.722,10.5,FALSE,"haploid","2",6,4
7,2,"47","134","linnea","","day7.csv","134",NA,"haploid","del",0,0.198393048311818,0.304166666666667,0.676,13.5,TRUE,"haploid","2",7,4
7,2,"48","106x96","linnea","","day7.csv","106","96","heterozygote","del",100,0.173986042981133,0.305,0.701,13.5,FALSE,"diploid","2",8,4
7,2,"49","135","linnea","","day7.csv","135",NA,"haploid","del",0,0.204601355302536,0.311333333333333,0.7,13.5,TRUE,"haploid","2",9,4
7,2,"50","20x20","linnea","","day7.csv","20","20","homozygote","wt",0,0.200746955078546,0.303,0.736,14.5,TRUE,"diploid","2",10,4
7,2,"51","70","linnea","","day7.csv","70",NA,"haploid","del",0,0.235938325621188,0.3105,0.786,10,TRUE,"haploid","2",1,5
7,2,"52","119x119","linnea","","day7.csv","119","119","homozygote","wt",0,0.227494645810289,0.299333333333333,0.743,11.5,TRUE,"diploid","2",2,5
7,2,"53","71x96","linnea","","day7.csv","71","96","heterozygote","del",0,0.232160133845083,0.303166666666667,0.69,10.5,TRUE,"diploid","2",3,5
7,2,"54","91x20","linnea","","day7.csv","91","20","heterozygote","wt",0,0.1972965457675,0.301333333333333,0.735,14.5,TRUE,"diploid","2",4,5
7,2,"55","81x81","linnea","","day7.csv","81","81","homozygote","wt",100,0.199125711713988,0.3005,0.651,13.5,FALSE,"diploid","2",5,5
7,2,"56","6x96","linnea","","day7.csv","6","96","heterozygote","del",100,0.240984993035709,0.303833333333333,0.673,10.5,FALSE,"diploid","2",6,5
7,2,"57","87x96","linnea","","day7.csv","87","96","heterozygote","del",100,0.204405792475493,0.304666666666667,0.706,13.5,FALSE,"diploid","2",7,5
7,2,"58","55","linnea","","day7.csv","55",NA,"haploid","wt",100,0.246722081334583,0.308,0.717,10,FALSE,"haploid","2",8,5
7,2,"59","85x93","linnea","","day7.csv","85","93","heterozygote","wt",100,0.204142278334429,0.304,0.648,13.5,FALSE,"diploid","2",9,5
7,2,"60","74","linnea","","day7.csv","74",NA,"haploid","del",100,0.192080936600725,0.304833333333333,0.676,13.5,FALSE,"haploid","2",10,5
7,2,"61","24x24","linnea","","day7.csv","24","24","homozygote","del",0,0.221546406670159,0.299833333333333,0.766,11.5,TRUE,"diploid","2",1,6
7,2,"62","83","linnea","","day7.csv","83",NA,"haploid","del",100,0.195946086489762,0.301666666666667,0.695,13.5,FALSE,"haploid","2",2,6
7,2,"63","126x126","linnea","","day7.csv","126","126","homozygote","wt",87,0.236519363988608,0.304833333333333,0.716,10,FALSE,"diploid","2",3,6
7,2,"64","114x93","linnea","","day7.csv","114","93","heterozygote","wt",87,0.24148329171858,0.299833333333333,0.693,10,FALSE,"diploid","2",4,6
7,2,"65","blank","linnea","","day7.csv","blank",NA,"haploid",NA,NA,0.000516490350488397,0.291333333333333,0.29,9.5,NA,"haploid","2",5,6
7,2,"66","60","linnea","","day7.csv","60",NA,"haploid","del",100,0.195206843153772,0.307,0.683,13,FALSE,"haploid","2",6,6
7,2,"67","66x66","linnea","","day7.csv","66","66","homozygote","wt",100,0.201078102787799,0.299,0.733,14.5,FALSE,"diploid","2",7,6
7,2,"68","95x95","linnea","","day7.csv","95","95","homozygote","del",0,0.228894416093306,0.297166666666667,0.704,11.5,TRUE,"diploid","2",8,6
7,2,"69","1x67","linnea","","day7.csv","1","67","heterozygote","wt",100,0.206083948064983,0.304,0.7,13,FALSE,"diploid","2",9,6
7,2,"70","71x96","linnea","","day7.csv","71","96","heterozygote","del",0,0.234226327427978,0.304333333333333,0.743,10.5,TRUE,"diploid","2",10,6
7,2,"71","15x67","linnea","","day7.csv","15","67","heterozygote","wt",100,0.225979975670976,0.31,0.769,10.5,FALSE,"diploid","2",1,7
7,2,"72","112x93","linnea","","day7.csv","112","93","heterozygote","wt",87,0.193180495330902,0.3035,0.734,13.5,FALSE,"diploid","2",2,7
7,2,"73","101","linnea","","day7.csv","101",NA,"haploid","wt",100,0.209267968589999,0.312333333333333,0.731,10.5,FALSE,"haploid","2",3,7
7,2,"74","7x7","linnea","","day7.csv","7","7","homozygote","del",100,0.223876428345759,0.3,0.679,11.5,FALSE,"diploid","2",4,7
7,2,"75","129x129","linnea","","day7.csv","129","129","homozygote","wt",74,0.193094156619722,0.299,0.712,14.5,FALSE,"diploid","2",5,7
7,2,"76","46x96","linnea","","day7.csv","46","96","heterozygote","del",0,0.232396202537455,0.3015,0.686,10,TRUE,"diploid","2",6,7
7,2,"77","20x67","linnea","","day7.csv","20","67","heterozygote","wt",0,0.19891786216808,0.299,0.704,14.5,TRUE,"diploid","2",7,7
7,2,"78","23x23","linnea","","day7.csv","23","23","homozygote","wt",0,0.20027849933768,0.3025,0.646,13.5,TRUE,"diploid","2",8,7
7,2,"79","23x23","linnea","","day7.csv","23","23","homozygote","wt",0,0.206902224475503,0.299,0.762,14.5,TRUE,"diploid","2",9,7
7,2,"80","10x10","linnea","","day7.csv","10","10","homozygote","del",100,0.232282577750098,0.304666666666667,0.754,10,FALSE,"diploid","2",10,7
7,2,"81","25x25","linnea","","day7.csv","25","25","homozygote","del",100,0.184636460776044,0.3,0.716,14,FALSE,"diploid","2",1,8
7,2,"82","blank","linnea","","day7.csv","blank",NA,"haploid",NA,NA,0.00107925823833455,0.294,0.294,22,NA,"haploid","2",2,8
7,2,"83","3x3","linnea","","day7.csv","3","3","homozygote","del",100,0.221756472179591,0.3045,0.747,12,FALSE,"diploid","2",3,8
7,2,"84","85x85","linnea","","day7.csv","85","85","homozygote","wt",100,0.183958430191589,0.296,0.721,14,FALSE,"diploid","2",4,8
7,2,"85","91x20","linnea","","day7.csv","91","20","heterozygote","wt",0,0.188663134048639,0.299833333333333,0.687,14,TRUE,"diploid","2",5,8
7,2,"86","40x40","linnea","","day7.csv","40","40","homozygote","del",100,0.222835409419142,0.296166666666667,0.7,12,FALSE,"diploid","2",6,8
7,2,"87","38","linnea","","day7.csv","38",NA,"haploid","del",100,0.20557583357006,0.305333333333333,0.753,14.5,FALSE,"haploid","2",7,8
7,2,"88","131x135","linnea","","day7.csv","131","135","heterozygote","del",67,0.198770281270577,0.2995,0.639,13.5,FALSE,"diploid","2",8,8
7,2,"89","96x96","linnea","","day7.csv","96","96","homozygote","del",0,0.236224143707053,0.294333333333333,0.642,10.5,TRUE,"diploid","2",9,8
7,2,"90","62x62","linnea","","day7.csv","62","62","homozygote","wt",100,0.206405577421465,0.2985,0.687,13.5,FALSE,"diploid","2",10,8
7,2,"91","114x93","linnea","","day7.csv","114","93","heterozygote","wt",87,0.227616993306312,0.307666666666667,0.782,10,FALSE,"diploid","2",1,9
7,2,"92","46","linnea","","day7.csv","46",NA,"haploid","del",0,0.185697665383566,0.307833333333333,0.749,13.5,TRUE,"haploid","2",2,9
7,2,"93","50","linnea","","day7.csv","50",NA,"haploid","del",100,0.216362505034429,0.3085,0.79,10.5,FALSE,"haploid","2",3,9
7,2,"94","61","linnea","","day7.csv","61",NA,"haploid","del",100,0.235222514877176,0.3035,0.771,10,FALSE,"haploid","2",4,9
7,2,"95","40","linnea","","day7.csv","40",NA,"haploid","del",100,0.186711997784972,0.309,0.738,13.5,FALSE,"haploid","2",5,9
7,2,"96","61x61","linnea","","day7.csv","61","61","homozygote","del",100,0.176505113438918,0.297333333333333,0.681,15.5,FALSE,"diploid","2",6,9
7,2,"97","66","linnea","","day7.csv","66",NA,"haploid","wt",100,0.203096608011877,0.304,0.682,12.5,FALSE,"haploid","2",7,9
7,2,"98","43x43","linnea","","day7.csv","43","43","homozygote","wt",0,0.203525202085997,0.301166666666667,0.677,13.5,TRUE,"diploid","2",8,9
7,2,"99","121x67","linnea","","day7.csv","121","67","heterozygote","wt",87,0.190668142693862,0.295833333333333,0.69,14,FALSE,"diploid","2",9,9
7,2,"100","127x93","linnea","","day7.csv","127","93","heterozygote","wt",87,0.191405544866519,0.3115,0.688,13.5,FALSE,"diploid","2",10,9
8,2,"1","123x123","linnea","","day8.csv","123","123","homozygote","wt",87,0.182449220670344,0.302,0.764,15,FALSE,"diploid","1",1,10
8,2,"2","5x20","linnea","","day8.csv","5","20","heterozygote","wt",100,0.191014624609243,0.3045,0.706,14,FALSE,"diploid","1",2,10
8,2,"3","27x20","linnea","","day8.csv","27","20","heterozygote","wt",100,0.2333299549101,0.303333333333333,0.689,10.5,FALSE,"diploid","1",3,10
8,2,"4","94x96","linnea","","day8.csv","94","96","heterozygote","del",0,0.146903187023262,0.303666666666667,0.657,18,TRUE,"diploid","1",4,10
8,2,"5","64","linnea","","day8.csv","64",NA,"haploid","del",100,0.24220851956025,0.304166666666667,0.704,10,FALSE,"haploid","1",5,10
8,2,"6","99x46","linnea","","day8.csv","99","46","heterozygote","del",100,0.238978629568676,0.297166666666667,0.702,11,FALSE,"diploid","1",6,10
8,2,"7","92","linnea","","day8.csv","92",NA,"haploid","wt",0,0.250429839532273,0.302666666666667,0.766,11,TRUE,"haploid","1",7,10
8,2,"8","blank","linnea","","day8.csv","blank",NA,"haploid",NA,NA,-0.000127618060563606,0.289,0.283,18.5,NA,"haploid","1",8,10
8,2,"9","26x26","linnea","","day8.csv","26","26","homozygote","del",100,0.193838794590451,0.299166666666667,0.659,15,FALSE,"diploid","1",9,10
8,2,"10","24x135","linnea","","day8.csv","24","135","heterozygote","del",0,0.193496152370298,0.302,0.627,15,TRUE,"diploid","1",10,10
8,2,"11","87x87","linnea","","day8.csv","87","87","homozygote","del",100,0.231399918931841,0.301333333333333,0.682,10.5,FALSE,"diploid","1",1,1
8,2,"12","12x12","linnea","","day8.csv","12","12","homozygote","wt",100,0.191863271276071,0.301166666666667,0.718,14.5,FALSE,"diploid","1",2,1
8,2,"13","3","linnea","","day8.csv","3",NA,"haploid","del",100,0.19670332374877,0.305833333333333,0.678,14.5,FALSE,"haploid","1",3,1
8,2,"14","68x68","linnea","","day8.csv","68","68","homozygote","wt",0,0.193557289562829,0.3025,0.702,14.5,TRUE,"diploid","1",4,1
8,2,"15","19x19","linnea","","day8.csv","19","19","homozygote","wt",0,0.197968116960601,0.301,0.738,14.5,TRUE,"diploid","1",5,1
8,2,"16","67","linnea","","day8.csv","67",NA,"haploid","wt",0,0.24694932806435,0.3065,0.701,10,TRUE,"haploid","1",6,1
8,2,"17","82","linnea","","day8.csv","82",NA,"haploid","wt",100,0.214052071070836,0.301,0.755,11.5,FALSE,"haploid","1",7,1
8,2,"18","69x67","linnea","","day8.csv","69","67","heterozygote","wt",0,0.206161317536924,0.299833333333333,0.831,16.5,TRUE,"diploid","1",8,1
8,2,"19","110x110","linnea","","day8.csv","110","110","homozygote","wt",87,0.21835128303227,0.299,0.705,14.5,FALSE,"diploid","1",9,1
8,2,"20","23","linnea","","day8.csv","23",NA,"haploid","wt",0,0.242542866168982,0.305,0.746,10,TRUE,"haploid","1",10,1
8,2,"21","48x48","linnea","","day8.csv","48","48","homozygote","del",0,0.163861047294822,0.303166666666667,0.756,15,TRUE,"diploid","1",1,2
8,2,"22","80","linnea","","day8.csv","80",NA,"haploid","del",100,0.187573304072375,0.3075,0.708,14.5,FALSE,"haploid","1",2,2
8,2,"23","2x2","linnea","","day8.csv","2","2","homozygote","wt",100,0.199903659872658,0.301666666666667,0.667,13.5,FALSE,"diploid","1",3,2
8,2,"24","120x46","linnea","","day8.csv","120","46","heterozygote","del",0,0.24144457818065,0.300666666666667,0.67,10,TRUE,"diploid","1",4,2
8,2,"25","101x101","linnea","","day8.csv","101","101","homozygote","wt",100,0.192224818404418,0.300833333333333,0.73,14.5,FALSE,"diploid","1",5,2
8,2,"26","11","linnea","","day8.csv","11",NA,"haploid","wt",100,0.217425454457354,0.306,0.789,15,FALSE,"haploid","1",6,2
8,2,"27","107x107","linnea","","day8.csv","107","107","homozygote","del",100,0.238521910761458,0.295166666666667,0.68,11.5,FALSE,"diploid","1",7,2
8,2,"28","105x105","linnea","","day8.csv","105","105","homozygote","wt",100,0.200660038854328,0.296833333333333,0.709,15,FALSE,"diploid","1",8,2
8,2,"29","blank","linnea","","day8.csv","blank",NA,"haploid",NA,NA,0.000295739710498566,0.287833333333333,0.285,19.5,NA,"haploid","1",9,2
