"Line.ID","dataset","machine","day","Plate","initOD","finalOD","maxSlope","OD_maxSlope","time_maxSlope","finalTime","mateA","mateB","genotype","ploidy","RDH","petite","MA","KO","plasmidTransformed"
"56","Jan2020",2,3,1,0.2775,1.24233333333333,0.202248500993929,0.69,13.5,22,"56",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"56","Jan2020",2,3,2,0.269666666666667,1.4345,0.208349913610739,0.682,13,22,"56",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"91","Jan2020",2,3,2,0.276333333333333,1.38033333333333,0.251018230201794,0.656,9.5,22,"91",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"91","Jan2020",2,3,2,0.278666666666667,1.56333333333333,0.262185858687647,0.643,9.5,22,"91",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"4","Jan2020",2,3,1,0.269,1.44033333333333,0.276900873022456,0.661,10,22,"4",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"4","Jan2020",2,3,1,0.274,1.27566666666667,0.28520343751115,0.675,10,22,"4",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"44x67","Jan2020",2,3,1,0.263,1.178,0.201372721436721,0.558,13.5,22,"44",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"44x67","Jan2020",2,3,1,0.262666666666667,1.18333333333333,0.257655581262228,0.66,14.5,22,"44",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"8x93","Jan2020",2,3,1,0.262166666666667,1.16316666666667,0.22109021602934,0.731,14,22,"8",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"89","Jan2020",2,3,1,0.262833333333333,1.25783333333333,0.225319477004104,0.622,13.5,22,"89",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"89","Jan2020",2,3,1,0.270333333333333,1.23233333333333,0.216918025369717,0.679,13.5,22,"89",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"89","Jan2020",2,3,1,0.279166666666667,1.27,0.21061736335537,0.608,12.5,22,"89",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"62x62","Jan2020",2,3,1,0.263166666666667,1.18766666666667,0.227747981501603,0.635,13.5,22,"62",62,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"98x20","Jan2020",2,3,2,0.267166666666667,1.216,0.208276478577685,0.635,13,22,"98",20,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"35x46","Jan2020",2,3,1,0.269666666666667,0.7035,0.111660557861049,0.637,20.5,22,"35",46,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"112x93","Jan2020",2,3,2,0.2675,1.333,0.211217835199839,0.656,13.5,22,"112",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"112x93","Jan2020",2,3,2,0.264333333333333,1.20133333333333,0.205525833041342,0.673,13.5,22,"112",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"102x102","Jan2020",2,3,2,0.262,1.2065,0.208403610679753,0.689,13.5,22,"102",102,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"101x20","Jan2020",2,3,1,0.2615,1.178,0.219328626857584,0.645,13.5,22,"101",20,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"8","Jan2020",2,3,1,0.266333333333333,1.21483333333333,0.226924896368219,0.637,13.5,22,"8",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"8","Jan2020",2,3,1,0.268166666666667,1.21633333333333,0.225775292966857,0.657,13.5,22,"8",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"23x23","Jan2020",2,3,2,0.271833333333333,1.25733333333333,0.208184889879948,0.619,13.5,22,"23",23,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"79","Jan2020",2,3,1,0.266666666666667,1.17333333333333,0.17179588461258,0.775,15,22,"79",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"79","Jan2020",2,3,1,0.266833333333333,1.197,0.213182766517495,0.633,14,22,"79",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"59","Jan2020",2,3,1,0.274833333333333,1.24166666666667,0.219224243341864,0.649,13.5,22,"59",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"78","Jan2020",2,3,1,0.266333333333333,1.173,0.214394639708182,0.719,14.5,22,"78",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"78","Jan2020",2,3,1,0.2645,1.18133333333333,0.215016614743546,0.652,14,22,"78",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"82","Jan2020",2,3,1,0.268166666666667,1.314,0.276404424112697,0.715,11,22,"82",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"118x93","Jan2020",2,3,2,0.265166666666667,1.23483333333333,0.254966163992787,0.637,10,22,"118",93,"heterozygote","diploid","wt",FALSE,FALSE,TRUE,TRUE
"9x46","Jan2020",2,3,1,0.260333333333333,1.161,0.259190363161022,0.58,10,22,"9",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"9x46","Jan2020",2,3,1,0.26,1.18766666666667,0.262204770884455,0.586,10,22,"9",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"9x46","Jan2020",2,3,2,0.257333333333333,1.19466666666667,0.266774778956425,0.59,10,22,"9",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"9x46","Jan2020",2,3,2,0.2645,1.20933333333333,0.258303930467108,0.605,10,22,"9",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"107x107","Jan2020",2,3,2,0.271666666666667,1.18266666666667,0.235458007952216,0.675,11,22,"107",107,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"47x47","Jan2020",2,3,2,0.268833333333333,1.24666666666667,0.264371311281542,0.63,9.5,22,"47",47,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"94","Jan2020",2,3,1,0.2675,1.2265,0.200841983150068,0.651,13.5,22,"94",NA,"haploid","haploid","del",TRUE,FALSE,TRUE,TRUE
"44x44","Jan2020",2,3,2,0.262666666666667,1.25583333333333,0.246984805343797,0.692,10.5,22,"44",44,"homozygote","diploid","wt",FALSE,FALSE,TRUE,TRUE
"65x93","Jan2020",2,3,2,0.266,1.20866666666667,0.206918012851665,0.701,14.5,22,"65",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"5x5","Jan2020",2,3,1,0.262333333333333,1.209,0.226639279549135,0.7,14,22,"5",5,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"3x135","Jan2020",2,3,2,0.270666666666667,1.219,0.242554794688266,0.613,11.5,22,"3",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"18x18","Jan2020",2,3,2,0.267666666666667,1.19916666666667,0.203599844134095,0.563,13.5,22,"18",18,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"83","Jan2020",2,3,1,0.27,1.18366666666667,0.221465350785932,0.777,14.5,22,"83",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"10x96","Jan2020",2,3,2,0.255833333333333,1.18666666666667,0.236669408951173,0.639,12.5,22,"10",96,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"80x80","Jan2020",2,3,1,0.261,1.177,0.229602557544339,0.605,14.5,22,"80",80,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"10x10","Jan2020",2,3,1,0.266833333333333,1.26866666666667,0.274837981470433,0.647,10,22,"10",10,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"111","Jan2020",2,3,2,0.264833333333333,1.26066666666667,0.201781731154482,0.737,13,22,"111",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"111","Jan2020",2,3,2,0.2685,1.50783333333333,0.211194073368448,0.639,12.5,22,"111",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"9","Jan2020",2,3,2,0.265333333333333,1.15466666666667,0.262424421626495,0.598,10.5,22,"9",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"9","Jan2020",2,3,2,0.260166666666667,1.148,0.264258498736125,0.635,11,22,"9",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"23","Jan2020",2,3,2,0.274,1.34866666666667,0.260627761639043,0.666,9.5,22,"23",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"77x96","Jan2020",2,3,1,0.259,1.10983333333333,0.187183127037249,0.646,15.5,22,"77",96,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"31x31","Jan2020",2,3,2,0.258333333333333,1.24233333333333,0.257778550916132,0.594,10,22,"31",31,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"117x46","Jan2020",2,3,2,0.2665,1.24566666666667,0.259234148791698,0.609,10,22,"117",46,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"78x93","Jan2020",2,3,2,0.271166666666667,1.19633333333333,0.175081541864408,0.603,13.5,22,"78",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"108x108","Jan2020",2,3,2,0.263333333333333,1.187,0.200181797255228,0.624,13.5,22,"108",108,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"108x108","Jan2020",2,3,2,0.269333333333333,1.265,0.204767152953145,0.672,13.5,22,"108",108,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"116","Jan2020",2,3,2,0.275166666666667,1.32383333333333,0.26414247342732,0.569,10,22,"116",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"69x69","Jan2020",2,3,1,0.270333333333333,1.182,0.197346275437882,0.65,15,22,"69",69,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"69x69","Jan2020",2,3,2,0.269333333333333,1.17533333333333,0.198979983351277,0.698,15,22,"69",69,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"17x135","Jan2020",2,3,2,0.266,1.25983333333333,0.230371239384741,0.495,10,22,"17",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"70","Jan2020",2,3,2,0.271333333333333,1.34133333333333,0.270916224651141,0.669,9.5,22,"70",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"94x94","Jan2020",2,3,2,0.274,1.19333333333333,0.152572247391625,0.7,16,22,"94",94,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"42x93","Jan2020",2,3,1,0.268166666666667,1.19033333333333,0.200470011380016,0.583,13.5,22,"42",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"42x93","Jan2020",2,3,2,0.2665,1.20033333333333,0.207466851601112,0.607,13.5,22,"42",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"42x93","Jan2020",2,3,2,0.264166666666667,1.20133333333333,0.193475263565723,0.677,14,22,"42",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"28x67","Jan2020",2,3,2,0.274166666666667,1.22783333333333,0.211733185201401,0.591,13.5,22,"28",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"88","Jan2020",2,3,1,0.269833333333333,1.3,0.277534908568744,0.699,10.5,22,"88",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"108x20","Jan2020",2,3,2,0.276666666666667,1.22233333333333,0.196851954686883,0.736,13.5,22,"108",20,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"106x96","Jan2020",2,3,2,0.266333333333333,1.15933333333333,0.178970710970616,0.685,13.5,22,"106",96,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"133x133","Jan2020",2,3,1,0.2695,1.16366666666667,0.223084679373819,0.73,14,22,"133",133,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"133x133","Jan2020",2,3,1,0.267833333333333,1.192,0.21562516219209,0.628,13,22,"133",133,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"71","Jan2020",2,3,1,0.269,1.29766666666667,0.277898244188668,0.69,10,22,"71",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"136x136","Jan2020",2,3,1,0.2665,1.2,0.208981028404498,0.614,13.5,22,"136",136,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"98x98","Jan2020",2,3,1,0.264333333333333,1.15266666666667,0.245780045174393,0.617,16.5,22,"98",98,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"38","Jan2020",2,3,2,0.274166666666667,1.27033333333333,0.213622226855059,0.621,13.5,22,"38",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"38","Jan2020",2,3,2,0.2715,1.28833333333333,0.216984464490588,0.62,13.5,22,"38",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"20x20","Jan2020",2,3,1,0.270333333333333,1.201,0.215751891030624,0.695,14.5,22,"20",20,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"105","Jan2020",2,3,2,0.2715,1.28366666666667,0.210876152750838,0.617,12.5,22,"105",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"2x2","Jan2020",2,3,1,0.2695,1.19333333333333,0.221478803916209,0.732,13.5,22,"2",2,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"82x93","Jan2020",2,3,2,0.268166666666667,1.2315,0.215096984718111,0.659,13.5,22,"82",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"7x135","Jan2020",2,3,2,0.262666666666667,1.25216666666667,0.265168171331709,0.609,10,22,"7",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"70x70","Jan2020",2,3,1,0.263833333333333,1.09983333333333,0.182069074061708,0.572,16.5,22,"70",70,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"105x67","Jan2020",2,3,1,0.2575,1.197,0.228266148852296,0.646,13.5,22,"105",67,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"4x46","Jan2020",2,3,1,0.269333333333333,1.2225,0.24991060807722,0.613,10,22,"4",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"103x103","Jan2020",2,3,1,0.264166666666667,1.187,0.223758447684408,0.613,13.5,22,"103",103,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"12x20","Jan2020",2,3,1,0.264,1.0965,0.218471988336355,0.734,15,22,"12",20,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"12x20","Jan2020",2,3,2,0.267,1.23133333333333,0.208627937392514,0.615,13.5,22,"12",20,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"11x11","Jan2020",2,3,1,0.267,1.194,0.243128419485927,0.825,14.5,22,"11",11,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"122","Jan2020",2,3,1,0.2755,1.22066666666667,0.215197621672436,0.593,13.5,22,"122",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"97","Jan2020",2,3,2,0.273,1.49033333333333,0.213982660229872,0.652,13,22,"97",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"61","Jan2020",2,3,2,0.272166666666667,1.597,0.265929538420528,0.63,9.5,22,"61",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"120x46","Jan2020",2,3,2,0.267,1.28733333333333,0.248225860668971,0.64,9.5,22,"120",46,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"120x46","Jan2020",2,3,2,0.261666666666667,1.26666666666667,0.257070640458101,0.66,10,22,"120",46,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"6x6","Jan2020",2,3,1,0.264666666666667,1.20466666666667,0.226809664097272,0.815,14.5,22,"6",6,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"51","Jan2020",2,3,1,0.281,1.31133333333333,0.258339499006888,0.675,9.5,22,"51",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"125","Jan2020",2,3,1,0.267333333333333,1.247,0.204307680143345,0.66,13.5,22,"125",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"5","Jan2020",2,3,1,0.271666666666667,1.54666666666667,0.275121777038034,0.705,10,22,"5",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"5","Jan2020",2,3,2,0.276833333333333,1.57916666666667,0.259106598612946,0.656,9.5,22,"5",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"124x124","Jan2020",2,3,1,0.263,1.13216666666667,0.224396909714875,0.638,14,22,"124",124,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"46x96","Jan2020",2,3,1,0.263166666666667,1.25666666666667,0.250831497763948,0.65,10.5,22,"46",96,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"46x96","Jan2020",2,3,2,0.2665,1.28133333333333,0.261443913851522,0.632,10,22,"46",96,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"47","Jan2020",2,3,1,0.2665,1.22683333333333,0.186360017498388,0.706,13.5,22,"47",NA,"haploid","haploid","del",TRUE,FALSE,TRUE,TRUE
"12","Jan2020",2,3,1,0.269,1.23116666666667,0.257122779981356,0.629,13.5,22,"12",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"12","Jan2020",2,3,2,0.271833333333333,1.499,0.204836368361549,0.666,13,22,"12",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"62","Jan2020",2,3,1,0.270333333333333,1.244,0.257058577141089,0.674,10.5,22,"62",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"62","Jan2020",2,3,2,0.263333333333333,1.30233333333333,0.250125510678489,0.728,10.5,22,"62",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"115x20","Jan2020",2,3,1,0.267333333333333,1.198,0.252050891869082,0.559,10,22,"115",20,"heterozygote","diploid","wt",FALSE,FALSE,TRUE,TRUE
"19x67","Jan2020",2,3,1,0.264666666666667,1.17666666666667,0.226908208711407,0.66,14,22,"19",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"19x67","Jan2020",2,3,2,0.2645,1.21633333333333,0.217105182870325,0.626,13.5,22,"19",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"119","Jan2020",2,3,1,0.266666666666667,1.37816666666667,0.256073299520487,0.696,11,22,"119",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"26x46","Jan2020",2,3,1,0.2615,1.225,0.247112678286587,0.565,9.5,22,"26",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"26x46","Jan2020",2,3,1,0.2725,1.22683333333333,0.242996122901129,0.611,10,22,"26",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"22","Jan2020",2,3,1,0.275166666666667,1.35066666666667,0.27774103617817,0.782,10.5,22,"22",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"117x117","Jan2020",2,3,1,0.269166666666667,1.119,0.15512163123732,0.752,15.5,22,"117",117,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"117x117","Jan2020",2,3,1,0.265166666666667,1.10033333333333,0.155670779075634,0.7,15,22,"117",117,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"117x117","Jan2020",2,3,1,0.261166666666667,1.07666666666667,0.156444333238026,0.525,13.5,22,"117",117,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"99x46","Jan2020",2,3,1,0.2665,1.18533333333333,0.267370908035858,0.646,10.5,22,"99",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"105x105","Jan2020",2,3,1,0.259833333333333,1.12183333333333,0.212785478254096,0.618,13.5,22,"105",105,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"105x105","Jan2020",2,3,1,0.265333333333333,1.17366666666667,0.205170188885551,0.614,13.5,22,"105",105,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"105x105","Jan2020",2,3,2,0.273,1.19266666666667,0.195906985639427,0.705,13.5,22,"105",105,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"127","Jan2020",2,3,1,0.263666666666667,1.257,0.23221151007613,0.627,13.5,22,"127",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"120","Jan2020",2,3,1,0.2735,1.275,0.248067163921561,0.616,10.5,22,"120",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"120","Jan2020",2,3,1,0.266166666666667,1.28966666666667,0.259713387759652,0.644,11,22,"120",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"120","Jan2020",2,3,2,0.263833333333333,1.29966666666667,0.257275930476419,0.668,11,22,"120",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"99","Jan2020",2,3,1,0.266166666666667,1.12783333333333,0.232944634798171,0.525,13.5,22,"99",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"42","Jan2020",2,3,1,0.2675,1.15533333333333,0.20967336911426,0.643,14.5,22,"42",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"60x60","Jan2020",2,3,1,0.271333333333333,1.2415,0.25393881239455,0.668,10,22,"60",60,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"40x40","Jan2020",2,3,1,0.261833333333333,1.14766666666667,0.249803036916907,0.593,11.5,22,"40",40,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"135x46","Jan2020",2,3,1,0.273833333333333,1.23466666666667,0.254927756043744,0.609,9.5,22,"135",46,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"135x46","Jan2020",2,3,1,0.269,1.22816666666667,0.260849282474052,0.647,9.5,22,"135",46,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"133x67","Jan2020",2,3,1,0.279666666666667,1.21333333333333,0.207385715006447,0.59,12.5,22,"133",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"20x67","Jan2020",2,3,1,0.274666666666667,1.202,0.211199551794494,0.658,14,22,"20",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"49x46","Jan2020",2,3,1,0.263333333333333,1.186,0.213980924415602,0.65,14.5,22,"49",46,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"6x96","Jan2020",2,3,1,0.272833333333333,1.2255,0.235403164383641,0.71,10.5,22,"6",96,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"61x135","Jan2020",2,3,1,0.268333333333333,1.18,0.196624220138997,0.589,14,22,"61",135,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"61x135","Jan2020",2,3,2,0.272333333333333,1.2165,0.20275714506246,0.569,13.5,22,"61",135,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"96x46","Jan2020",2,3,1,0.258666666666667,1.16666666666667,0.206673614580599,0.734,14.5,22,"96",46,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"36","Jan2020",2,3,1,0.259833333333333,1.22833333333333,0.215978621692647,0.673,13.5,22,"36",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"36","Jan2020",2,3,2,0.269666666666667,1.263,0.204450463286987,0.728,13.5,22,"36",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"71x71","Jan2020",2,3,2,0.2725,1.24116666666667,0.259193957133363,0.599,10,22,"71",71,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"48x135","Jan2020",2,3,2,0.271166666666667,1.255,0.212802552146396,0.685,11.5,22,"48",135,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"129x93","Jan2020",2,3,2,0.262,1.2495,0.209890593097506,0.732,14.5,22,"129",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"75","Jan2020",2,3,2,0.27,1.218,0.209008880142081,0.731,14.5,22,"75",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"31x46","Jan2020",2,3,2,0.261166666666667,1.23833333333333,0.26736297331631,0.706,10.5,22,"31",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"30","Jan2020",2,3,2,0.276833333333333,1.61933333333333,0.264387614590245,0.737,9.5,22,"30",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"57x57","Jan2020",2,3,2,0.2665,1.14683333333333,0.208672978778412,0.87,15.5,22,"57",57,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"55x55","Jan2020",2,3,2,0.2645,1.23266666666667,0.212324229659222,0.617,13.5,22,"55",55,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"90x135","Jan2020",2,3,2,0.267166666666667,1.17766666666667,0.225026166919551,0.653,13,22,"90",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"101","Jan2020",2,3,2,0.274166666666667,1.3665,0.231125385491415,0.612,10,22,"101",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"40","Jan2020",2,3,2,0.268166666666667,1.33033333333333,0.199796613500891,0.69,13.5,22,"40",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"134","Jan2020",2,3,2,0.273,1.31566666666667,0.208962846093286,0.696,13.5,22,"134",NA,"haploid","haploid","del",TRUE,FALSE,TRUE,TRUE
"45x45","Jan2020",2,3,2,0.263333333333333,1.21516666666667,0.205363139094139,0.572,13.5,22,"45",45,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"32","Jan2020",2,3,2,0.271166666666667,1.29816666666667,0.206306552819058,0.726,13.5,22,"32",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"98","Jan2020",2,3,2,0.269666666666667,1.23933333333333,0.207369155186266,0.6,15.5,22,"98",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"57x96","Jan2020",2,3,2,0.267666666666667,1.22233333333333,0.201891136658583,0.545,13.5,22,"57",96,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"70x96","Jan2020",2,3,2,0.262666666666667,1.196,0.210278524606644,0.631,14,22,"70",96,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"25","Jan2020",2,3,2,0.274333333333333,1.29966666666667,0.273347207668806,0.689,9.5,18.5,"25",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"33","Jan2020",2,3,2,0.2775,1.26433333333333,0.24329052980554,0.645,10,22,"33",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"78x78","Jan2020",2,3,2,0.2615,1.47366666666667,0.205536092837133,0.664,14.5,22,"78",78,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"100x100","Jan2020",2,3,2,0.264833333333333,1.20333333333333,0.204275307172375,0.672,13.5,22,"100",100,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"85","Jan2020",2,3,2,0.269666666666667,1.29533333333333,0.215938230790913,0.557,11.5,22,"85",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"112","Jan2020",2,3,2,0.269333333333333,1.32183333333333,0.264693177545738,0.649,10.5,22,"112",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"113x113","Jan2020",2,3,2,0.264666666666667,1.215,0.191957974915446,0.593,12,22,"113",113,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
